name: 🇺🇸US-37.19.198.243-0355 | type: ss | name: 🇺🇸US-37.19.198.243-0355 | type: ss | id: 354 | remarks: 🇺🇸US-207.246.101.50-0392 | protocol: ss | ping: 10 MS | avg_speed: 171.48 MB | max_speed: 170.488 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpvX0E3aW5OMXlxZVd0T1RM@207.246.101.50:1633#%F0%9F%87%BA%F0%9F%87%B8US-207.246.101.50-0392
name: RELAY-104.21.64.1-6141 | type: vmess | name: RELAY-104.21.64.1-6141 | type: vmess | id: 4445 | remarks: 🇺🇸US-38.14.107.225-8666 | protocol: vmess | ping: 110 MS | avg_speed: 29.584 MB | max_speed: 35.312 MB | Link: vmess://ewogICAgImFkZCI6ICIzOC4xNC4xMDcuMjI1IiwKICAgICJhaWQiOiA2NCwKICAgICJob3N0IjogInd3dy4yMzE3OTc1My54eXoiLAogICAgImlkIjogIjQxODA0OGFmLWEyOTMtNGI5OS05YjBjLTk4Y2EzNTgwZGQyNCIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9wYXRoLzE4MTcyMTI3MjExNCIsCiAgICAicG9ydCI6IDM4MDAzLAogICAgInBzIjogIvCfh7rwn4e4VVMtMzguMTQuMTA3LjIyNS04NjY2IiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇬🇧GB-13.41.129.7-6159 | type: trojan | name: 🇬🇧GB-13.41.129.7-6159 | type: trojan | id: 382 | remarks: 🇳🇱NL-109.201.152.181-0421 | protocol: ss | ping: 131 MS | avg_speed: 29.155 MB | max_speed: 33.425 MB | Link: ss://YWVzLTEyOC1jZmI6c2hhZG93c29ja3M=@109.201.152.181:443#%F0%9F%87%B3%F0%9F%87%B1NL-109.201.152.181-0421
name: 🇬🇧GB-52.56.95.124-6367 | type: trojan | name: 🇬🇧GB-52.56.95.124-6367 | type: trojan | id: 377 | remarks: 🇫🇷FR-108.61.177.251-0416 | protocol: trojan | ping: 125 MS | avg_speed: 29.148 MB | max_speed: 32.582 MB | Link: trojan://984e400bf5d541b7b0815913fe0c432a@yournextcareerstep.online:443?security=tls#%F0%9F%87%AB%F0%9F%87%B7FR-108.61.177.251-0416
name: 🇬🇧GB-13.42.129.136-6160 | type: trojan | name: 🇬🇧GB-13.42.129.136-6160 | type: trojan | id: 442 | remarks: 🇯🇵JP-149.22.87.204-0487 | protocol: ss | ping: 111 MS | avg_speed: 28.686 MB | max_speed: 31.875 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.87.204:443#%F0%9F%87%AF%F0%9F%87%B5JP-149.22.87.204-0487
name: 🇬🇧GB-51.24.47.187-0897 | type: trojan | name: 🇬🇧GB-51.24.47.187-0897 | type: trojan | id: 438 | remarks: 🇯🇵JP-149.22.87.241-0483 | protocol: ss | ping: 125 MS | avg_speed: 28.629 MB | max_speed: 32.31 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.87.241:443#%F0%9F%87%AF%F0%9F%87%B5JP-149.22.87.241-0483
name: 🇬🇧GB-18.171.131.111-1250 | type: ss | name: 🇬🇧GB-18.171.131.111-1250 | type: ss | id: 436 | remarks: 🇯🇵JP-149.22.87.240-0481 | protocol: ss | ping: 111 MS | avg_speed: 28.272 MB | max_speed: 31.972 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.22.87.240:443#%F0%9F%87%AF%F0%9F%87%B5JP-149.22.87.240-0481
name: 🇬🇧GB-18.171.131.111-1249 | type: ss | name: 🇬🇧GB-18.171.131.111-1249 | type: ss | id: 391 | remarks: 🇫🇷FR-51.159.111.208-0431 | protocol: ss | ping: 136 MS | avg_speed: 28.08 MB | max_speed: 33.27 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@51.159.111.208:989#%F0%9F%87%AB%F0%9F%87%B7FR-51.159.111.208-0431
name: 🇬🇧GB-149.7.16.188-5929 | type: vmess | name: 🇬🇧GB-149.7.16.188-5929 | type: vmess | id: 409 | remarks: 🇲🇩MD-103.106.1.92-0453 | protocol: ss | ping: 147 MS | avg_speed: 27.684 MB | max_speed: 33.092 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTp5TVg5V0dQZ1VFY1JabWxhYTBZSEhD@103.106.1.92:23492#%F0%9F%87%B2%F0%9F%87%A9MD-103.106.1.92-0453
name: 🇺🇸US-198.2.192.249-1460 | type: vmess | name: 🇺🇸US-198.2.192.249-1460 | type: vmess | id: 443 | remarks: 🇬🇧GB-62.100.205.48-0488 | protocol: ss | ping: 138 MS | avg_speed: 27.552 MB | max_speed: 33.265 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@62.100.205.48:989#%F0%9F%87%AC%F0%9F%87%A7GB-62.100.205.48-0488
name: 🇬🇧GB-212.102.53.194-0166 | type: ss | name: 🇬🇧GB-212.102.53.194-0166 | type: ss | id: 390 | remarks: 🇫🇷FR-195.154.185.174-0430 | protocol: ss | ping: 154 MS | avg_speed: 26.934 MB | max_speed: 31.417 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@195.154.185.174:989#%F0%9F%87%AB%F0%9F%87%B7FR-195.154.185.174-0430
name: 🇬🇧GB-62.100.205.48-0464 | type: ss | name: 🇬🇧GB-62.100.205.48-0464 | type: ss | id: 881 | remarks: 🇱🇹LT-45.87.175.166-1110 | protocol: ss | ping: 146 MS | avg_speed: 26.42 MB | max_speed: 29.685 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpjdklJODVUclc2bjBPR3lmcEhWUzF1@45.87.175.166:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.166-1110
name: 🇬🇧GB-18.171.131.111-1251 | type: ss | name: 🇬🇧GB-18.171.131.111-1251 | type: ss | id: 250 | remarks: 🇱🇹LT-45.87.175.154-0278 | protocol: ss | ping: 150 MS | avg_speed: 26.408 MB | max_speed: 29.642 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@beesyar.org:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.154-0278
name: 🇫🇷FR-108.61.177.251-0400 | type: trojan | name: 🇫🇷FR-108.61.177.251-0400 | type: trojan | id: 244 | remarks: 🇱🇹LT-45.87.175.154-0271 | protocol: ss | ping: 153 MS | avg_speed: 26.387 MB | max_speed: 29.607 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.154:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.154-0271
name: 🇬🇧GB-172.99.190.50-5934 | type: vmess | name: 🇬🇧GB-172.99.190.50-5934 | type: vmess | id: 395 | remarks: 🇱🇹LT-45.87.175.171-0437 | protocol: ss | ping: 156 MS | avg_speed: 26.339 MB | max_speed: 29.514 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTo0YTJyZml4b3BoZGpmZmE4S1ZBNEFh@45.87.175.171:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.171-0437
name: 🇬🇧GB-212.102.53.197-0510 | type: ss | name: 🇬🇧GB-212.102.53.197-0510 | type: ss | id: 378 | remarks: 🇫🇷FR-51.15.27.48-0417 | protocol: ss | ping: 131 MS | avg_speed: 26.143 MB | max_speed: 30.077 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@51.15.27.48:989#%F0%9F%87%AB%F0%9F%87%B7FR-51.15.27.48-0417
name: 🇬🇧GB-212.102.53.195-0537 | type: ss | name: 🇬🇧GB-212.102.53.195-0537 | type: ss | id: 394 | remarks: 🇬🇧GB-146.70.61.18-0435 | protocol: ss | ping: 145 MS | avg_speed: 25.938 MB | max_speed: 31.401 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@146.70.61.18:8080#%F0%9F%87%AC%F0%9F%87%A7GB-146.70.61.18-0435
name: 🇬🇧GB-146.70.61.18-0396 | type: ss | name: 🇬🇧GB-146.70.61.18-0396 | type: ss | id: 388 | remarks: 🇬🇧GB-77.72.5.113-0428 | protocol: ss | ping: 137 MS | avg_speed: 25.419 MB | max_speed: 29.984 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@77.72.5.113:989#%F0%9F%87%AC%F0%9F%87%A7GB-77.72.5.113-0428
name: 🇳🇱NL-149.34.244.68-0403 | type: ss | name: 🇳🇱NL-149.34.244.68-0403 | type: ss | id: 413 | remarks: 🇵🇱PL-217.30.10.70-0458 | protocol: ss | ping: 196 MS | avg_speed: 25.124 MB | max_speed: 28.361 MB | Link: ss://YWVzLTI1Ni1jZmI6S0JHalpZY3k0U3lSU2htQQ==@217.30.10.70:9044#%F0%9F%87%B5%F0%9F%87%B1PL-217.30.10.70-0458
name: 🇬🇧GB-212.102.53.193-0513 | type: ss | name: 🇬🇧GB-212.102.53.193-0513 | type: ss | id: 396 | remarks: 🇱🇹LT-45.87.175.178-0439 | protocol: ss | ping: 150 MS | avg_speed: 25.066 MB | max_speed: 27.969 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNToxUld3WGh3ZkFCNWdBRW96VTRHMlBn@45.87.175.178:8080#%F0%9F%87%B1%F0%9F%87%B9LT-45.87.175.178-0439
name: 🇫🇷FR-51.15.27.48-0421 | type: ss | name: 🇫🇷FR-51.15.27.48-0421 | type: ss | id: 133 | remarks: 🇬🇧GB-212.102.53.194-0153 | protocol: ss | ping: 139 MS | avg_speed: 24.951 MB | max_speed: 30.334 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.194:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.194-0153
name: 🇳🇱NL-149.34.244.77-0397 | type: ss | name: 🇳🇱NL-149.34.244.77-0397 | type: ss | id: 387 | remarks: 🇲🇩MD-86.104.74.243-0427 | protocol: ss | ping: 128 MS | avg_speed: 24.882 MB | max_speed: 29.68 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmRERtSDRRZWZtV3FNSjhVVVJackdo@86.104.74.243:14255#%F0%9F%87%B2%F0%9F%87%A9MD-86.104.74.243-0427
name: 🇺🇸US-38.110.1.111-0387 | type: ss | name: 🇺🇸US-38.110.1.111-0387 | type: ss | id: 2830 | remarks: 🇬🇧GB-172.99.190.50-5850 | protocol: vmess | ping: 148 MS | avg_speed: 24.775 MB | max_speed: 29.421 MB | Link: vmess://ewogICAgImFkZCI6ICIxNzIuOTkuMTkwLjUwIiwKICAgICJhaWQiOiAxLAogICAgImhvc3QiOiAiIiwKICAgICJpZCI6ICIwM2ZjYzYxOC1iOTNkLTY3OTYtNmFlZC04YTM4Yzk3NWQ1ODEiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICJsaW5rdndzIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh6zwn4enR0ItMTcyLjk5LjE5MC41MC01ODUwIiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇫🇷FR-172.232.43.44-8434 | type: vmess | name: 🇫🇷FR-172.232.43.44-8434 | type: vmess | id: 384 | remarks: 🇳🇱NL-149.34.244.77-0423 | protocol: ss | ping: 136 MS | avg_speed: 24.684 MB | max_speed: 28.69 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.77:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.77-0423
name: 🇳🇱NL-5.35.47.122-1270 | type: ss | name: 🇳🇱NL-5.35.47.122-1270 | type: ss | id: 424 | remarks: 🇫🇮FI-37.143.129.230-0469 | protocol: ss | ping: 200 MS | avg_speed: 24.513 MB | max_speed: 29.038 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@37.143.129.230:989#%F0%9F%87%AB%F0%9F%87%AEFI-37.143.129.230-0469
name: 🇳🇱NL-149.34.244.77-1268 | type: ss | name: 🇳🇱NL-149.34.244.77-1268 | type: ss | id: 381 | remarks: 🇳🇱NL-149.34.244.82-0420 | protocol: ss | ping: 131 MS | avg_speed: 24.479 MB | max_speed: 29.044 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.82:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.82-0420
name: 🇺🇸US-79.110.53.169-0372 | type: ss | name: 🇺🇸US-79.110.53.169-0372 | type: ss | id: 2852 | remarks: 🇬🇧GB-149.7.16.188-5873 | protocol: vmess | ping: 156 MS | avg_speed: 24.237 MB | max_speed: 29.587 MB | Link: vmess://ewogICAgImFkZCI6ICIxNDkuNy4xNi4xODgiLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICIiLAogICAgImlkIjogIjAzZmNjNjE4LWI5M2QtNjc5Ni02YWVkLThhMzhjOTc1ZDU4MSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9saW5rdndzIiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfh6zwn4enR0ItMTQ5LjcuMTYuMTg4LTU4NzMiLAogICAgInRscyI6ICJ0bHMiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
name: 🇫🇷FR-51.159.111.208-0405 | type: ss | name: 🇫🇷FR-51.159.111.208-0405 | type: ss | id: 386 | remarks: 🇳🇱NL-149.34.244.68-0426 | protocol: ss | ping: 135 MS | avg_speed: 24.135 MB | max_speed: 30.24 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.68:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.68-0426
name: 🇫🇷FR-195.154.185.174-0401 | type: ss | name: 🇫🇷FR-195.154.185.174-0401 | type: ss | id: 886 | remarks: 🇳🇱NL-149.34.244.77-1214 | protocol: ss | ping: 134 MS | avg_speed: 24.005 MB | max_speed: 28.976 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@149.34.244.77:443#%F0%9F%87%B3%F0%9F%87%B1NL-149.34.244.77-1214
name: LT-45.87.175.166-1163 | type: ss | name: LT-45.87.175.166-1163 | type: ss | id: 366 | remarks: 🇬🇧GB-212.102.53.80-0404 | protocol: ss | ping: 135 MS | avg_speed: 23.794 MB | max_speed: 29.134 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.80:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.80-0404
name: 🇩🇪DE-165.22.74.230-0406 | type: trojan | name: 🇩🇪DE-165.22.74.230-0406 | type: trojan | id: 368 | remarks: 🇬🇧GB-212.102.53.197-0407 | protocol: ss | ping: 135 MS | avg_speed: 23.727 MB | max_speed: 28.636 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.197:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.197-0407
name: MD-103.106.1.92-1172 | type: ss | name: MD-103.106.1.92-1172 | type: ss | id: 4440 | remarks: 🇨🇦CA-134.195.198.147-8659 | protocol: vmess | ping: 78 MS | avg_speed: 23.681 MB | max_speed: 40.287 MB | Link: vmess://ewogICAgImFkZCI6ICIxMzQuMTk1LjE5OC4xNDciLAogICAgImFpZCI6IDAsCiAgICAiaG9zdCI6ICJpbm5hLmNmZCIsCiAgICAiaWQiOiAiMDNmY2M2MTgtYjkzZC02Nzk2LTZhZWQtOGEzOGM5NzVkNTgxIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiL2xpbmt2d3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+HqPCfh6ZDQS0xMzQuMTk1LjE5OC4xNDctODY1OSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: LT-45.87.175.178-1166 | type: ss | name: LT-45.87.175.178-1166 | type: ss | id: 363 | remarks: 🇬🇧GB-212.102.53.78-0401 | protocol: ss | ping: 135 MS | avg_speed: 23.605 MB | max_speed: 29.421 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.78:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.78-0401
name: MD-86.104.74.243-0512 | type: ss | name: MD-86.104.74.243-0512 | type: ss | id: 370 | remarks: 🇬🇧GB-212.102.53.197-0409 | protocol: ss | ping: 135 MS | avg_speed: 23.398 MB | max_speed: 28.842 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@uk-dc1.yangon.club:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.197-0409
name: LT-45.87.175.181-0283 | type: ss | name: LT-45.87.175.181-0283 | type: ss | id: 364 | remarks: 🇬🇧GB-212.102.53.193-0402 | protocol: ss | ping: 142 MS | avg_speed: 23.232 MB | max_speed: 29.752 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.193:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.193-0402
name: 🇨🇦CA-134.195.198.147-8401 | type: vmess | name: 🇨🇦CA-134.195.198.147-8401 | type: vmess | id: 694 | remarks: 🏁RELAY-172.67.153.156-0823 | protocol: vmess | ping: 141 MS | avg_speed: 23.21 MB | max_speed: 27.421 MB | Link: vmess://ewogICAgImFkZCI6ICJqZ3czNTBtLnBhaTUwMjg4LnVrIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAiamd3MzUwbS5wYWk1MDI4OC51ayIsCiAgICAiaWQiOiAiMzY4NmY1NTctZjBkNy00ZTlkLWQyODEtYjc0MGY4ZjQxMzkzIiwKICAgICJuZXQiOiAid3MiLAogICAgInBhdGgiOiAiLzM2ODZmNTU3IiwKICAgICJwb3J0IjogNDQzLAogICAgInBzIjogIvCfj4FSRUxBWS0xNzIuNjcuMTUzLjE1Ni0wODIzIiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇫🇷FR-51.77.20.137-8383 | type: vmess | name: 🇫🇷FR-51.77.20.137-8383 | type: vmess | id: 371 | remarks: 🇬🇧GB-212.102.53.196-0410 | protocol: ss | ping: 135 MS | avg_speed: 23.107 MB | max_speed: 29.026 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.196:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.196-0410
name: 🇬🇧GB-77.72.5.113-0437 | type: ss | name: 🇬🇧GB-77.72.5.113-0437 | type: ss | id: 372 | remarks: 🇬🇧GB-212.102.53.195-0411 | protocol: ss | ping: 135 MS | avg_speed: 22.908 MB | max_speed: 29.4 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.195:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.195-0411
name: LT-45.87.175.188-1168 | type: ss | name: LT-45.87.175.188-1168 | type: ss | id: 369 | remarks: 🇬🇧GB-212.102.53.81-0408 | protocol: ss | ping: 134 MS | avg_speed: 22.888 MB | max_speed: 28.515 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.81:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.81-0408
name: 🇩🇪DE-35.158.80.70-6363 | type: trojan | name: 🇩🇪DE-35.158.80.70-6363 | type: trojan | id: 411 | remarks: 🇨🇿CZ-195.181.160.6-0455 | protocol: ss | ping: 218 MS | avg_speed: 22.495 MB | max_speed: 25.774 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpmOGY3YUN6Y1BLYnNGOHAz@195.181.160.6:990#%F0%9F%87%A8%F0%9F%87%BFCZ-195.181.160.6-0455
name: 🇩🇪DE-139.162.190.13-0924 | type: vmess | name: 🇩🇪DE-139.162.190.13-0924 | type: vmess | id: 3113 | remarks: 🇵🇹PT-185.231.233.112-6186 | protocol: ss | ping: 182 MS | avg_speed: 22.349 MB | max_speed: 25.669 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@185.231.233.112:989#%F0%9F%87%B5%F0%9F%87%B9PT-185.231.233.112-6186
name: LT-45.87.175.154-0284 | type: ss | name: LT-45.87.175.154-0284 | type: ss | id: 430 | remarks: 🇸🇪SE-121.127.46.147-0475 | protocol: ss | ping: 170 MS | avg_speed: 22.324 MB | max_speed: 27.603 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@121.127.46.147:989#%F0%9F%87%B8%F0%9F%87%AASE-121.127.46.147-0475
name: 🇩🇪DE-165.22.74.230-0404 | type: trojan | name: 🇩🇪DE-165.22.74.230-0404 | type: trojan | id: 712 | remarks: 🇰🇷KR-3.35.17.138-0848 | protocol: ss | ping: 197 MS | avg_speed: 22.108 MB | max_speed: 25.922 MB | Link: ss://YWVzLTI1Ni1jZmI6YW1hem9uc2tyMDU=@3.35.17.138:443#%F0%9F%87%B0%F0%9F%87%B7KR-3.35.17.138-0848
name: 🇬🇧GB-169.150.210.233-0417 | type: ss | name: 🇬🇧GB-169.150.210.233-0417 | type: ss | id: 365 | remarks: 🇬🇧GB-212.102.53.198-0403 | protocol: ss | ping: 136 MS | avg_speed: 22.012 MB | max_speed: 29.999 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.198:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.198-0403
name: 🇩🇪DE-23.158.56.227-0896 | type: vmess | name: 🇩🇪DE-23.158.56.227-0896 | type: vmess | id: 4433 | remarks: 🇫🇷FR-172.232.54.127-8652 | protocol: vmess | ping: 130 MS | avg_speed: 21.951 MB | max_speed: 24.745 MB | Link: vmess://ewogICAgImFkZCI6ICJkZW5jMzYueHRvb2x0ZWNoLmNmZCIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogImFkZW5jMzZ2Lnh0b29sdGVjaC5jZmQiLAogICAgImlkIjogImIzMjFmZDVkLWU2ZWMtNDI5My1hNjQ0LTE2NGUzODg1ZjUyZSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9saW5rd3MiLAogICAgInBvcnQiOiA0NDMsCiAgICAicHMiOiAi8J+Hq/Cfh7dGUi0xNzIuMjMyLjU0LjEyNy04NjUyIiwKICAgICJ0bHMiOiAidGxzIiwKICAgICJ0eXBlIjogImF1dG8iLAogICAgInNlY3VyaXR5IjogImF1dG8iLAogICAgInNraXAtY2VydC12ZXJpZnkiOiB0cnVlLAogICAgInNuaSI6ICIiCn0=
name: 🇩🇪DE-57.129.24.125-6142 | type: vmess | name: 🇩🇪DE-57.129.24.125-6142 | type: vmess | id: 427 | remarks: 🇷🇸RS-194.71.126.31-0472 | protocol: ss | ping: 211 MS | avg_speed: 21.719 MB | max_speed: 25.454 MB | Link: ss://YWVzLTI1Ni1jZmI6ZjhmN2FDemNQS2JzRjhwMw==@194.71.126.31:989#%F0%9F%87%B7%F0%9F%87%B8RS-194.71.126.31-0472
name: RELAY-104.16.155.10-0925 | type: vmess | name: RELAY-104.16.155.10-0925 | type: vmess | id: 400 | remarks: 🇬🇧GB-169.150.210.233-0444 | protocol: ss | ping: 159 MS | avg_speed: 21.641 MB | max_speed: 25.567 MB | Link: ss://cmM0LW1kNToxNGZGUHJiZXpFM0hEWnpzTU9yNg==@169.150.210.233:8080#%F0%9F%87%AC%F0%9F%87%A7GB-169.150.210.233-0444
name: 🇩🇪DE-57.129.24.141-5707 | type: vmess | name: 🇩🇪DE-57.129.24.141-5707 | type: vmess | id: 3112 | remarks: 🇵🇱PL-45.144.48.128-6185 | protocol: vmess | ping: 213 MS | avg_speed: 21.266 MB | max_speed: 24.236 MB | Link: vmess://ewogICAgImFkZCI6ICIzaC1wb2xhbmQxLjA5dnBuLmNvbSIsCiAgICAiYWlkIjogMCwKICAgICJob3N0IjogIjNoLXBvbGFuZDEuMDl2cG4uY29tIiwKICAgICJpZCI6ICJhNDg1MDQ4MS05Yjk1LTQzMGYtOWIyZC0xOTJkMjQxMGI0ZjQiLAogICAgIm5ldCI6ICJ3cyIsCiAgICAicGF0aCI6ICIvdm1lc3MvIiwKICAgICJwb3J0IjogODQ0MywKICAgICJwcyI6ICLwn4e18J+HsVBMLTQ1LjE0NC40OC4xMjgtNjE4NSIsCiAgICAidGxzIjogInRscyIsCiAgICAidHlwZSI6ICJhdXRvIiwKICAgICJzZWN1cml0eSI6ICJhdXRvIiwKICAgICJza2lwLWNlcnQtdmVyaWZ5IjogdHJ1ZSwKICAgICJzbmkiOiAiIgp9
name: 🇩🇪DE-57.129.25.25-0903 | type: vmess | name: 🇩🇪DE-57.129.25.25-0903 | type: vmess | id: 367 | remarks: 🇬🇧GB-212.102.53.79-0405 | protocol: ss | ping: 135 MS | avg_speed: 21.14 MB | max_speed: 29.003 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@212.102.53.79:443#%F0%9F%87%AC%F0%9F%87%A7GB-212.102.53.79-0405
name: 🇺🇸US-207.246.101.50-0386 | type: ss | name: 🇺🇸US-207.246.101.50-0386 | type: ss | id: 406 | remarks: 🇨🇭CH-156.146.62.162-0450 | protocol: ss | ping: 160 MS | avg_speed: 20.761 MB | max_speed: 25.033 MB | Link: ss://YWVzLTEyOC1nY206c2hhZG93c29ja3M=@156.146.62.162:443#%F0%9F%87%A8%F0%9F%87%ADCH-156.146.62.162-0450
name: 🇺🇸US-74.50.98.185-0439 | type: ss | name: 🇺🇸US-74.50.98.185-0439 | type: ss | id: 375 | remarks: 🇬🇧GB-18.168.18.250-0414 | protocol: ss | ping: 132 MS | avg_speed: 20.693 MB | max_speed: 24.973 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpXNzRYRkFMTEx1dzZtNUlB@series-a1.samanehha.co:443#%F0%9F%87%AC%F0%9F%87%A7GB-18.168.18.250-0414
